Country,Segment,Date,Snapshot Date,Metric,Value
Hungary,Corporates,2021-12,31/12/2021,Default Rate,0.006863459
Hungary,Corporates - Of Which: Specialised Lending,2021-12,31/12/2021,Default Rate,
Hungary,Corporates - Of Which: SME,2021-12,31/12/2021,Default Rate,0.010934266
Hungary,Retail,2021-12,31/12/2021,Default Rate,0.021158776
Hungary,Retail - Secured on real estate property,2021-12,31/12/2021,Default Rate,0.012488435
Hungary,Retail - Qualifying Revolving,2021-12,31/12/2021,Default Rate,0.028130615
Hungary,Retail - Other Retail,2021-12,31/12/2021,Default Rate,0.030492148
Ireland,Corporates,2021-12,31/12/2021,Default Rate,0.019892519
Ireland,Corporates - Of Which: Specialised Lending,2021-12,31/12/2021,Default Rate,
Ireland,Corporates - Of Which: SME,2021-12,31/12/2021,Default Rate,0.030633792
Ireland,Retail,2021-12,31/12/2021,Default Rate,0.008667957
Ireland,Retail - Secured on real estate property,2021-12,31/12/2021,Default Rate,0.007939395
Ireland,Retail - Qualifying Revolving,2021-12,31/12/2021,Default Rate,0.005354684
Ireland,Retail - Other Retail,2021-12,31/12/2021,Default Rate,0.025419294
Italy,Corporates,2021-12,31/12/2021,Default Rate,0.006696892
Italy,Corporates - Of Which: Specialised Lending,2021-12,31/12/2021,Default Rate,0.018953936
Italy,Corporates - Of Which: SME,2021-12,31/12/2021,Default Rate,0.012773314
Italy,Retail,2021-12,31/12/2021,Default Rate,0.011238952
Italy,Retail - Secured on real estate property,2021-12,31/12/2021,Default Rate,0.009758153
Italy,Retail - Qualifying Revolving,2021-12,31/12/2021,Default Rate,0.002050783
Italy,Retail - Other Retail,2021-12,31/12/2021,Default Rate,0.014110455
Latvia,Corporates,2021-12,31/12/2021,Default Rate,0.039030491
Latvia,Corporates - Of Which: Specialised Lending,2021-12,31/12/2021,Default Rate,
Latvia,Corporates - Of Which: SME,2021-12,31/12/2021,Default Rate,
Latvia,Retail,2021-12,31/12/2021,Default Rate,0.010553972
Latvia,Retail - Secured on real estate property,2021-12,31/12/2021,Default Rate,0.011747356
Latvia,Retail - Qualifying Revolving,2021-12,31/12/2021,Default Rate,0.212628959
Latvia,Retail - Other Retail,2021-12,31/12/2021,Default Rate,0.007191507
Lithuania,Corporates,2021-12,31/12/2021,Default Rate,
Lithuania,Corporates - Of Which: Specialised Lending,2021-12,31/12/2021,Default Rate,
Lithuania,Corporates - Of Which: SME,2021-12,31/12/2021,Default Rate,
Lithuania,Retail,2021-12,31/12/2021,Default Rate,0.006874645
Lithuania,Retail - Secured on real estate property,2021-12,31/12/2021,Default Rate,0.007621056
Lithuania,Retail - Qualifying Revolving,2021-12,31/12/2021,Default Rate,0.04526097
Lithuania,Retail - Other Retail,2021-12,31/12/2021,Default Rate,0.003052535
Luxembourg,Corporates,2021-12,31/12/2021,Default Rate,0.004675509
Luxembourg,Corporates - Of Which: Specialised Lending,2021-12,31/12/2021,Default Rate,0.006498934
Luxembourg,Corporates - Of Which: SME,2021-12,31/12/2021,Default Rate,0.003758482
Luxembourg,Retail,2021-12,31/12/2021,Default Rate,0.003179474
Luxembourg,Retail - Secured on real estate property,2021-12,31/12/2021,Default Rate,0.001721389
Luxembourg,Retail - Qualifying Revolving,2021-12,31/12/2021,Default Rate,0.01690345
Luxembourg,Retail - Other Retail,2021-12,31/12/2021,Default Rate,0.012298055
Malta,Corporates,2021-12,31/12/2021,Default Rate,0
Malta,Corporates - Of Which: Specialised Lending,2021-12,31/12/2021,Default Rate,
Malta,Corporates - Of Which: SME,2021-12,31/12/2021,Default Rate,
Malta,Retail,2021-12,31/12/2021,Default Rate,0.001708768
Malta,Retail - Secured on real estate property,2021-12,31/12/2021,Default Rate,
Malta,Retail - Qualifying Revolving,2021-12,31/12/2021,Default Rate,0.038315457
Malta,Retail - Other Retail,2021-12,31/12/2021,Default Rate,0.000904799
Netherlands,Corporates,2021-12,31/12/2021,Default Rate,0.008877141
Netherlands,Corporates - Of Which: Specialised Lending,2021-12,31/12/2021,Default Rate,0.005673619
Netherlands,Corporates - Of Which: SME,2021-12,31/12/2021,Default Rate,0.016757812
Netherlands,Retail,2021-12,31/12/2021,Default Rate,0.005024178
Netherlands,Retail - Secured on real estate property,2021-12,31/12/2021,Default Rate,0.004464827
Netherlands,Retail - Qualifying Revolving,2021-12,31/12/2021,Default Rate,0.006294683
Netherlands,Retail - Other Retail,2021-12,31/12/2021,Default Rate,0.017725571
Norway,Corporates,2021-12,31/12/2021,Default Rate,0.0144766
Norway,Corporates - Of Which: Specialised Lending,2021-12,31/12/2021,Default Rate,
Norway,Corporates - Of Which: SME,2021-12,31/12/2021,Default Rate,
Norway,Retail,2021-12,31/12/2021,Default Rate,0.00388472
Norway,Retail - Secured on real estate property,2021-12,31/12/2021,Default Rate,0.001569046
Norway,Retail - Qualifying Revolving,2021-12,31/12/2021,Default Rate,0.010276058
Norway,Retail - Other Retail,2021-12,31/12/2021,Default Rate,0.010797288
Poland,Corporates,2021-12,31/12/2021,Default Rate,0.009618552
Poland,Corporates - Of Which: Specialised Lending,2021-12,31/12/2021,Default Rate,0.066855197
Poland,Corporates - Of Which: SME,2021-12,31/12/2021,Default Rate,0.008528692
Poland,Retail,2021-12,31/12/2021,Default Rate,0.01576462
Poland,Retail - Secured on real estate property,2021-12,31/12/2021,Default Rate,0.009383107
Poland,Retail - Qualifying Revolving,2021-12,31/12/2021,Default Rate,0.013803198
Poland,Retail - Other Retail,2021-12,31/12/2021,Default Rate,0.030415726
Portugal,Corporates,2021-12,31/12/2021,Default Rate,0.020825757
Portugal,Corporates - Of Which: Specialised Lending,2021-12,31/12/2021,Default Rate,0.035698509
Portugal,Corporates - Of Which: SME,2021-12,31/12/2021,Default Rate,0.022810845
Portugal,Retail,2021-12,31/12/2021,Default Rate,0.007871675
Portugal,Retail - Secured on real estate property,2021-12,31/12/2021,Default Rate,0.004874963
Portugal,Retail - Qualifying Revolving,2021-12,31/12/2021,Default Rate,0.00681801
Portugal,Retail - Other Retail,2021-12,31/12/2021,Default Rate,0.020040446
Romania,Corporates,2021-12,31/12/2021,Default Rate,0.003922572
Romania,Corporates - Of Which: Specialised Lending,2021-12,31/12/2021,Default Rate,
Romania,Corporates - Of Which: SME,2021-12,31/12/2021,Default Rate,0.011727862
Romania,Retail,2021-12,31/12/2021,Default Rate,0.017635701
Romania,Retail - Secured on real estate property,2021-12,31/12/2021,Default Rate,0.005846626
Romania,Retail - Qualifying Revolving,2021-12,31/12/2021,Default Rate,0.012574673
Romania,Retail - Other Retail,2021-12,31/12/2021,Default Rate,0.032960753
Slovakia,Corporates,2021-12,31/12/2021,Default Rate,0.0113742
Slovakia,Corporates - Of Which: Specialised Lending,2021-12,31/12/2021,Default Rate,0.001373
Slovakia,Corporates - Of Which: SME,2021-12,31/12/2021,Default Rate,0.020075487
Slovakia,Retail,2021-12,31/12/2021,Default Rate,0.003501844
Slovakia,Retail - Secured on real estate property,2021-12,31/12/2021,Default Rate,0.002538972
Slovakia,Retail - Qualifying Revolving,2021-12,31/12/2021,Default Rate,0.006388923
Slovakia,Retail - Other Retail,2021-12,31/12/2021,Default Rate,0.011673533
Slovenia,Corporates,2021-12,31/12/2021,Default Rate,0.000989498
Slovenia,Corporates - Of Which: Specialised Lending,2021-12,31/12/2021,Default Rate,
Slovenia,Corporates - Of Which: SME,2021-12,31/12/2021,Default Rate,0.004001697
Slovenia,Retail,2021-12,31/12/2021,Default Rate,0.040052903
Slovenia,Retail - Secured on real estate property,2021-12,31/12/2021,Default Rate,
Slovenia,Retail - Qualifying Revolving,2021-12,31/12/2021,Default Rate,0.093842355
Slovenia,Retail - Other Retail,2021-12,31/12/2021,Default Rate,0.011740595
Spain,Corporates,2021-12,31/12/2021,Default Rate,0.031179667
Spain,Corporates - Of Which: Specialised Lending,2021-12,31/12/2021,Default Rate,0.061735867
Spain,Corporates - Of Which: SME,2021-12,31/12/2021,Default Rate,0.038973041
Spain,Retail,2021-12,31/12/2021,Default Rate,0.021040159
Spain,Retail - Secured on real estate property,2021-12,31/12/2021,Default Rate,0.018322248
Spain,Retail - Qualifying Revolving,2021-12,31/12/2021,Default Rate,0.008639853
Spain,Retail - Other Retail,2021-12,31/12/2021,Default Rate,0.035567212
Sweden,Corporates,2021-12,31/12/2021,Default Rate,0.000650637
Sweden,Corporates - Of Which: Specialised Lending,2021-12,31/12/2021,Default Rate,
Sweden,Corporates - Of Which: SME,2021-12,31/12/2021,Default Rate,0.001365185
Sweden,Retail,2021-12,31/12/2021,Default Rate,0.001057359
Sweden,Retail - Secured on real estate property,2021-12,31/12/2021,Default Rate,0.000681646
Sweden,Retail - Qualifying Revolving,2021-12,31/12/2021,Default Rate,0.010996796
Sweden,Retail - Other Retail,2021-12,31/12/2021,Default Rate,0.006047898
United Kingdom,Corporates,2021-12,31/12/2021,Default Rate,0.013841628
United Kingdom,Corporates - Of Which: Specialised Lending,2021-12,31/12/2021,Default Rate,0.041110686
United Kingdom,Corporates - Of Which: SME,2021-12,31/12/2021,Default Rate,0.085756572
United Kingdom,Retail,2021-12,31/12/2021,Default Rate,0.030298496
United Kingdom,Retail - Secured on real estate property,2021-12,31/12/2021,Default Rate,0.03167633
United Kingdom,Retail - Qualifying Revolving,2021-12,31/12/2021,Default Rate,0.011224955
United Kingdom,Retail - Other Retail,2021-12,31/12/2021,Default Rate,0.019344388
Australia,Corporates,2021-12,31/12/2021,Default Rate,0.006674477
Australia,Corporates - Of Which: Specialised Lending,2021-12,31/12/2021,Default Rate,
Australia,Corporates - Of Which: SME,2021-12,31/12/2021,Default Rate,
Australia,Retail,2021-12,31/12/2021,Default Rate,0.010746395
Australia,Retail - Secured on real estate property,2021-12,31/12/2021,Default Rate,0.010534454
Australia,Retail - Qualifying Revolving,2021-12,31/12/2021,Default Rate,0.005603606
Australia,Retail - Other Retail,2021-12,31/12/2021,Default Rate,0.01868485
Canada,Corporates,2021-12,31/12/2021,Default Rate,0.004750963
Canada,Corporates - Of Which: Specialised Lending,2021-12,31/12/2021,Default Rate,
Canada,Corporates - Of Which: SME,2021-12,31/12/2021,Default Rate,
Canada,Retail,2021-12,31/12/2021,Default Rate,0.014069133
Canada,Retail - Secured on real estate property,2021-12,31/12/2021,Default Rate,0.009644742
Canada,Retail - Qualifying Revolving,2021-12,31/12/2021,Default Rate,0.007261265
Canada,Retail - Other Retail,2021-12,31/12/2021,Default Rate,0.015719063
China,Corporates,2021-12,31/12/2021,Default Rate,
China,Corporates - Of Which: Specialised Lending,2021-12,31/12/2021,Default Rate,
China,Corporates - Of Which: SME,2021-12,31/12/2021,Default Rate,
China,Retail,2021-12,31/12/2021,Default Rate,0.003839996
China,Retail - Secured on real estate property,2021-12,31/12/2021,Default Rate,0.026061464
China,Retail - Qualifying Revolving,2021-12,31/12/2021,Default Rate,0.013361756
China,Retail - Other Retail,2021-12,31/12/2021,Default Rate,0.003805501
Hong Kong,Corporates,2021-12,31/12/2021,Default Rate,0.018789395
Hong Kong,Corporates - Of Which: Specialised Lending,2021-12,31/12/2021,Default Rate,
Hong Kong,Corporates - Of Which: SME,2021-12,31/12/2021,Default Rate,
Hong Kong,Retail,2021-12,31/12/2021,Default Rate,0.001297692
Hong Kong,Retail - Secured on real estate property,2021-12,31/12/2021,Default Rate,0.000933367
Hong Kong,Retail - Qualifying Revolving,2021-12,31/12/2021,Default Rate,
Hong Kong,Retail - Other Retail,2021-12,31/12/2021,Default Rate,0.004421112
India,Corporates,2021-12,31/12/2021,Default Rate,
India,Corporates - Of Which: Specialised Lending,2021-12,31/12/2021,Default Rate,
India,Corporates - Of Which: SME,2021-12,31/12/2021,Default Rate,
India,Retail,2021-12,31/12/2021,Default Rate,0.007486803
India,Retail - Secured on real estate property,2021-12,31/12/2021,Default Rate,0
India,Retail - Qualifying Revolving,2021-12,31/12/2021,Default Rate,0.041195627
India,Retail - Other Retail,2021-12,31/12/2021,Default Rate,0.00920276
"Korea, Republic Of",Corporates,2021-12,31/12/2021,Default Rate,
"Korea, Republic Of",Corporates - Of Which: Specialised Lending,2021-12,31/12/2021,Default Rate,
"Korea, Republic Of",Corporates - Of Which: SME,2021-12,31/12/2021,Default Rate,
"Korea, Republic Of",Retail,2021-12,31/12/2021,Default Rate,0.005364363
"Korea, Republic Of",Retail - Secured on real estate property,2021-12,31/12/2021,Default Rate,
"Korea, Republic Of",Retail - Qualifying Revolving,2021-12,31/12/2021,Default Rate,
"Korea, Republic Of",Retail - Other Retail,2021-12,31/12/2021,Default Rate,0.005201851
Russian Federation,Corporates,2021-12,31/12/2021,Default Rate,0.001192896
Russian Federation,Corporates - Of Which: Specialised Lending,2021-12,31/12/2021,Default Rate,
Russian Federation,Corporates - Of Which: SME,2021-12,31/12/2021,Default Rate,
Russian Federation,Retail,2021-12,31/12/2021,Default Rate,0.059632779
Russian Federation,Retail - Secured on real estate property,2021-12,31/12/2021,Default Rate,0.070341589
Russian Federation,Retail - Qualifying Revolving,2021-12,31/12/2021,Default Rate,0.028320721
Russian Federation,Retail - Other Retail,2021-12,31/12/2021,Default Rate,0.039932753
Singapore,Corporates,2021-12,31/12/2021,Default Rate,0.019425437
Singapore,Corporates - Of Which: Specialised Lending,2021-12,31/12/2021,Default Rate,
Singapore,Corporates - Of Which: SME,2021-12,31/12/2021,Default Rate,
Singapore,Retail,2021-12,31/12/2021,Default Rate,0.003489998
Singapore,Retail - Secured on real estate property,2021-12,31/12/2021,Default Rate,0.004070143
Singapore,Retail - Qualifying Revolving,2021-12,31/12/2021,Default Rate,0.01086384
Singapore,Retail - Other Retail,2021-12,31/12/2021,Default Rate,0.000354542
Switzerland,Corporates,2021-12,31/12/2021,Default Rate,0.004102482
Switzerland,Corporates - Of Which: Specialised Lending,2021-12,31/12/2021,Default Rate,
Switzerland,Corporates - Of Which: SME,2021-12,31/12/2021,Default Rate,
Switzerland,Retail,2021-12,31/12/2021,Default Rate,0.004654057
Switzerland,Retail - Secured on real estate property,2021-12,31/12/2021,Default Rate,0.003120135
Switzerland,Retail - Qualifying Revolving,2021-12,31/12/2021,Default Rate,0.007246692
Switzerland,Retail - Other Retail,2021-12,31/12/2021,Default Rate,0.016798876
United States,Corporates,2021-12,31/12/2021,Default Rate,0.006033791
United States,Corporates - Of Which: Specialised Lending,2021-12,31/12/2021,Default Rate,0.019567953
United States,Corporates - Of Which: SME,2021-12,31/12/2021,Default Rate,0.004545086
United States,Retail,2021-12,31/12/2021,Default Rate,0.021928912
United States,Retail - Secured on real estate property,2021-12,31/12/2021,Default Rate,0.013662618
United States,Retail - Qualifying Revolving,2021-12,31/12/2021,Default Rate,0.006803261
United States,Retail - Other Retail,2021-12,31/12/2021,Default Rate,0.025583518
Austria,Corporates,2021-09,30/09/2021,Default Rate,0.010630272
Austria,Corporates - Of Which: Specialised Lending,2021-09,30/09/2021,Default Rate,
Austria,Corporates - Of Which: SME,2021-09,30/09/2021,Default Rate,0.014186
Austria,Retail,2021-09,30/09/2021,Default Rate,0.007201722
Austria,Retail - Secured on real estate property,2021-09,30/09/2021,Default Rate,0.005384176
Austria,Retail - Qualifying Revolving,2021-09,30/09/2021,Default Rate,0.007386496
Austria,Retail - Other Retail,2021-09,30/09/2021,Default Rate,0.011099388
Belgium,Corporates,2021-09,30/09/2021,Default Rate,0.017325767
Belgium,Corporates - Of Which: Specialised Lending,2021-09,30/09/2021,Default Rate,
Belgium,Corporates - Of Which: SME,2021-09,30/09/2021,Default Rate,0.016833489
Belgium,Retail,2021-09,30/09/2021,Default Rate,0.008961062
Belgium,Retail - Secured on real estate property,2021-09,30/09/2021,Default Rate,0.008097792
Belgium,Retail - Qualifying Revolving,2021-09,30/09/2021,Default Rate,0.012113938
Belgium,Retail - Other Retail,2021-09,30/09/2021,Default Rate,0.012562304
Bulgaria,Corporates,2021-09,30/09/2021,Default Rate,0.037906902
Bulgaria,Corporates - Of Which: Specialised Lending,2021-09,30/09/2021,Default Rate,
Bulgaria,Corporates - Of Which: SME,2021-09,30/09/2021,Default Rate,0.078784397
Bulgaria,Retail,2021-09,30/09/2021,Default Rate,0.035336772
Bulgaria,Retail - Secured on real estate property,2021-09,30/09/2021,Default Rate,0.030144036
Bulgaria,Retail - Qualifying Revolving,2021-09,30/09/2021,Default Rate,0.02690467
Bulgaria,Retail - Other Retail,2021-09,30/09/2021,Default Rate,0.05083868
Croatia,Corporates,2021-09,30/09/2021,Default Rate,0.008248927
Croatia,Corporates - Of Which: Specialised Lending,2021-09,30/09/2021,Default Rate,
Croatia,Corporates - Of Which: SME,2021-09,30/09/2021,Default Rate,
Croatia,Retail,2021-09,30/09/2021,Default Rate,0.011467673
Croatia,Retail - Secured on real estate property,2021-09,30/09/2021,Default Rate,
Croatia,Retail - Qualifying Revolving,2021-09,30/09/2021,Default Rate,0.015225315
Croatia,Retail - Other Retail,2021-09,30/09/2021,Default Rate,0.015514529
Cyprus,Corporates,2021-09,30/09/2021,Default Rate,0.001632929
Cyprus,Corporates - Of Which: Specialised Lending,2021-09,30/09/2021,Default Rate,
Cyprus,Corporates - Of Which: SME,2021-09,30/09/2021,Default Rate,
Cyprus,Retail,2021-09,30/09/2021,Default Rate,0.022794635
Cyprus,Retail - Secured on real estate property,2021-09,30/09/2021,Default Rate,0.043132756
Cyprus,Retail - Qualifying Revolving,2021-09,30/09/2021,Default Rate,0.015544702
Cyprus,Retail - Other Retail,2021-09,30/09/2021,Default Rate,0.008493254
Czech,Corporates,2021-09,30/09/2021,Default Rate,0.00852188
